-0.14882,0.21107
-0.00263,0.20881
0.12376,0.21379
-0.26881,0.37965
-0.14663,0.37522
0.00317,0.37719
0.12352,0.37442
0.26291,0.38147
-0.26262,0.51546
-0.14619,0.51303
-0.00807,0.51040
0.11415,0.50763
0.27423,0.50359
-0.26000,0.65600
-0.15000,0.66100
-0.00630,0.65600
0.13800,0.64130
0.27328,0.65200
-0.14180,0.77590
0.00480,0.76560
0.14080,0.75890
0.00354,0.85830
